mV;time
1450;4209
1463;4212
1491;4214
1500;4217
1502;4219
1480;4221
1458;4225
1449;4227
1438;4230
1436;4232
1465;4234
1502;4237
1524;4239
1511;4242
1488;4244
1462;4246
1453;4249
1472;4251
1494;4254
1496;4256
1489;4258
1489;4261
1473;4263
1458;4267
1456;4269
1467;4272
1482;4274
1507;4276
1522;4279
1522;4281
1490;4284
1460;4286
1448;4288
1443;4291
1460;4293
1499;4296
1528;4298
1533;4300
1510;4303
1475;4305
1457;4308
1454;4311
1461;4313
1462;4316
1465;4318
1472;4321
1479;4323
1480;4325
1469;4328
1456;4330
1457;4333
1470;4335
1540;4337
1586;4340
1565;4342
1500;4345
1464;4347
1453;4350
1462;4353
1477;4355
1479;4358
1475;4360
1472;4363
1486;4365
1513;4367
1520;4370
1509;4372
1492;4375
1478;4377
1472;4379
1462;4382
1453;4384
1454;4387
1464;4389
1467;4391
1475;4395
1491;4397
1511;4400
1522;4402
1521;4404
1508;4407
1497;4409
1494;4412
1497;4414
1495;4417
1491;4419
1495;4421
1493;4424
1482;4426
1468;4429
1459;4431
1459;4433
1465;4436
1477;4439
1495;4442
1519;4444
1523;4446
1518;4449
1514;4451
1540;4454
1574;4456
1588;4458
1558;4461
1509;4463
1475;4466
1462;4468
1474;4470
1483;4473
1482;4475
1467;4478
1468;4481
1469;4483
1470;4486
1495;4488
1503;4491
1504;4493
1497;4496
1485;4498
1484;4500
1486;4503
1479;4505
1464;4508
1478;4510
1502;4512
1514;4515
1517;4517
1514;4520
1514;4523
1493;4525
1478;4528
1486;4530
1493;4533
1504;4535
1505;4537
1509;4540
1504;4542
1493;4545
1480;4547
1466;4549
1465;4552
1481;4554
1493;4557
1501;4559
1510;4561
1515;4564
1512;4567
1509;4570
1537;4572
1566;4575
1560;4577
1522;4579
1489;4582
1468;4584
1455;4587
1441;4589
1438;4591
1455;4594
1476;4596
1487;4599
1479;4601
1468;4603
1466;4606
1474;4609
1512;4612
1540;4614
1543;4616
1536;4619
1535;4621
1525;4624
1513;4626
1523;4628
1528;4631
1537;4633
1548;4636
1551;4638
1551;4640
1545;4643
1530;4645
1501;4648
1467;4651
1457;4654
1461;4656
1462;4658
1463;4661
1461;4663
1452;4666
1451;4668
1451;4670
1460;4673
1474;4675
1487;4678
1521;4680
1583;4682
1592;4685
1569;4687
1514;4690
1495;4692
1494;4695
1480;4698
1474;4700
1468;4703
1456;4705
1445;4707
1433;4710
1443;4712
1467;4715
1489;4717
1499;4719
1493;4722
1477;4724
1470;4727
1489;4729
1505;4732
1506;4734
1480;4737
1480;4740
1515;4742
1526;4745
1509;4747
1470;4749
1456;4752
1463;4754
1469;4757
1472;4759
1485;4761
